season,player,pos,fg_per_36_min,fga_per_36_min,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,percent_corner_3s_of_3pa,corner_3_point_percent
2019,Alex Len,C,7.5,15.1,0.494,10,0.685,0.503,0.122,0.032,0.028,0.315,0.554,0.363,0.72,0.986,0.215,0.48,0.378
2019,Alfonzo McKinnie,SF,4.8,9.9,0.487,12.9,0.571,0.404,0.091,0.029,0.047,0.429,0.586,0.356,0.717,1,0.138,0.508,0.333
2019,Allonzo Trier,SG,5.7,12.8,0.448,12.2,0.745,0.382,0.069,0.118,0.176,0.255,0.466,0.394,0.267,0.635,0.017,0.159,0.333
2019,Amir Johnson,C,5.4,10.7,0.503,9.7,0.745,0.427,0.28,0.019,0.019,0.255,0.573,0.3,0.687,1,0.089,0.175,0.143
2019,Andre Drummond,C,7.6,14.3,0.533,4.1,0.964,0.624,0.299,0.034,0.007,0.036,0.548,0.132,0.57,0.8,0.184,0.132,0
2019,Andre Iguodala,SF,3.4,6.9,0.5,14.9,0.523,0.344,0.05,0.056,0.073,0.477,0.652,0.333,0.757,0.958,0.228,0.41,0.407
2019,Andrew Wiggins,SF,7,17.1,0.412,13.7,0.712,0.264,0.146,0.122,0.181,0.288,0.441,0.339,0.45,0.814,0.037,0.164,0.474
2019,Ante Žižić,C,6.1,11,0.553,4.4,1,0.565,0.29,0.103,0.042,0,0.553,NA,0.683,NA,0.082,NA,NA
2019,Anthony Davis,C,10.3,20,0.517,9.8,0.859,0.368,0.217,0.153,0.12,0.141,0.547,0.331,0.618,1,0.16,0.062,0.556
2019,Anthony Tolliver,PF,3.3,8.6,0.382,22.1,0.17,0.093,0.039,0.012,0.027,0.83,0.409,0.377,0.611,1,0.019,0.265,0.351
2019,Antonio Blakeney,SG,7.2,17.2,0.419,14.1,0.77,0.157,0.167,0.253,0.194,0.23,0.426,0.396,0.385,0.833,0.023,0.418,0.5
2019,Aron Baynes,C,4.6,9.8,0.471,9.9,0.726,0.462,0.157,0.072,0.036,0.274,0.519,0.344,0.667,1,0.121,0.18,0.364
2019,Austin Rivers,SG,4.1,10.2,0.406,16.4,0.428,0.217,0.177,0.031,0.003,0.572,0.522,0.318,0.313,0.683,0.003,0.211,0.333
2019,Avery Bradley,SG,4.7,11.5,0.408,17,0.597,0.161,0.1,0.074,0.262,0.403,0.446,0.351,0.611,0.86,0.003,0.359,0.386
2019,Bam Adebayo,C,5.3,9.1,0.576,5.2,0.969,0.572,0.243,0.121,0.033,0.031,0.588,0.2,0.7,0.667,0.257,0.267,0
2019,Ben Simmons,PG,7.2,12.8,0.563,4.1,0.994,0.571,0.326,0.077,0.02,0.006,0.566,0,0.435,NA,0.155,0,NA
2019,Bismack Biyombo,C,4.1,7.2,0.571,4.2,1,0.647,0.224,0.083,0.045,0,0.571,NA,0.764,NA,0.231,NA,NA
2019,Blake Griffin,PF,8.5,18.4,0.462,13.1,0.611,0.283,0.241,0.054,0.034,0.389,0.525,0.362,0.34,0.561,0.031,0.178,0.398
2019,Boban Marjanović,C,8.5,13.7,0.615,5.3,0.962,0.558,0.262,0.1,0.042,0.038,0.624,0.4,0.66,1,0.158,0.3,1
2019,Bobby Portis,PF,7.7,17.4,0.444,12.6,0.696,0.272,0.236,0.084,0.104,0.304,0.467,0.393,0.534,1,0.046,0.105,0.35
2019,Bogdan Bogdanović,SG,6.7,16,0.418,16.2,0.569,0.168,0.18,0.1,0.122,0.431,0.462,0.36,0.383,0.791,0.005,0.105,0.359
2019,Bojan Bogdanović,SF,7.3,14.7,0.497,13.5,0.633,0.303,0.144,0.119,0.068,0.367,0.538,0.425,0.642,0.921,0.029,0.288,0.495
2019,Bradley Beal,SG,9.1,19.1,0.475,14.7,0.63,0.281,0.1,0.103,0.145,0.37,0.548,0.351,0.425,0.718,0.042,0.141,0.417
2019,Brandon Ingram,SF,7.4,14.9,0.497,10.1,0.871,0.34,0.185,0.204,0.141,0.129,0.521,0.33,0.363,0.903,0.063,0.415,0.359
2019,Brook Lopez,C,5.5,12.2,0.452,19.2,0.349,0.173,0.101,0.055,0.02,0.651,0.613,0.365,0.649,0.952,0.057,0.143,0.397
2019,Bruce Brown,SG,3.1,7.8,0.398,10.2,0.704,0.404,0.261,0.025,0.013,0.296,0.457,0.258,0.614,0.958,0.073,0.452,0.357
2019,Bryn Forbes,SG,5.7,12.4,0.456,18.7,0.478,0.104,0.115,0.095,0.164,0.522,0.489,0.426,0.546,0.847,0.004,0.116,0.563
2019,Buddy Hield,SG,8.6,18.7,0.458,17,0.521,0.19,0.089,0.094,0.149,0.479,0.487,0.427,0.504,0.842,0.026,0.194,0.516
2019,C.J. Miles,SF,4.7,13.1,0.36,19.6,0.347,0.129,0.077,0.068,0.074,0.653,0.417,0.33,0.667,0.97,0.013,0.227,0.391
2019,Cedi Osman,SF,5.3,12.4,0.427,14.8,0.557,0.287,0.118,0.077,0.075,0.443,0.489,0.348,0.5,0.838,0.012,0.235,0.318
2019,Cheick Diallo,PF,6.8,10.9,0.62,6.3,0.985,0.48,0.292,0.148,0.066,0.015,0.625,0.25,0.826,1,0.096,0.5,0
2019,Chris Paul,PG,5.9,14,0.419,17.9,0.507,0.081,0.133,0.225,0.068,0.493,0.479,0.358,0.057,0.252,0,0.163,0.345
2019,CJ McCollum,SG,8.7,18.8,0.459,15.3,0.642,0.183,0.15,0.151,0.158,0.358,0.506,0.375,0.356,0.731,0.011,0.09,0.5
2019,Clint Capela,C,7.6,11.7,0.648,2.4,1,0.75,0.24,0.01,0,0,0.648,NA,0.812,NA,0.351,NA,NA
2019,Collin Sexton,PG,7.2,16.7,0.43,13.5,0.755,0.266,0.136,0.143,0.209,0.245,0.44,0.402,0.318,0.639,0.007,0.115,0.324
2019,Cory Joseph,PG,3.9,9.6,0.412,15.7,0.688,0.146,0.162,0.17,0.21,0.312,0.454,0.322,0.269,0.927,0,0.216,0.351
2019,Cristiano Felício,C,4.6,8.6,0.531,3.9,0.978,0.693,0.196,0.045,0.045,0.022,0.543,0,0.695,NA,0.145,0,NA
2019,D.J. Augustin,PG,5,10.7,0.47,15.2,0.541,0.267,0.137,0.075,0.061,0.459,0.511,0.421,0.182,0.641,0.001,0.174,0.519
2019,D'Angelo Russell,PG,9.7,22.3,0.434,16.4,0.581,0.137,0.157,0.178,0.109,0.419,0.482,0.369,0.155,0.53,0.003,0.074,0.468
2019,Damian Lillard,PG,8.6,19.4,0.444,15.7,0.581,0.297,0.073,0.078,0.132,0.419,0.499,0.369,0.194,0.46,0.023,0.05,0.313
2019,Damyean Dotson,SG,5.2,12.5,0.415,18.2,0.51,0.165,0.062,0.08,0.203,0.49,0.461,0.368,0.567,0.881,0.01,0.152,0.5
2019,Daniel Theis,C,5.8,10.5,0.549,10.1,0.748,0.47,0.128,0.071,0.079,0.252,0.603,0.388,0.792,0.962,0.214,0.06,0
2019,Danilo Gallinari,SF,7.2,15.5,0.463,16.1,0.579,0.232,0.101,0.102,0.145,0.421,0.484,0.433,0.464,0.845,0.052,0.051,0.421
2019,Danny Green,SG,4.8,10.2,0.465,19.6,0.31,0.114,0.086,0.054,0.056,0.69,0.487,0.455,0.621,0.914,0.003,0.414,0.5
2019,Dante Cunningham,PF,2.9,6.1,0.475,13.7,0.589,0.291,0.152,0.063,0.082,0.411,0.484,0.462,0.578,0.967,0.063,0.631,0.415
2019,Dario Šarić,PF,5.4,12.4,0.437,15,0.536,0.302,0.102,0.045,0.088,0.464,0.499,0.365,0.742,0.966,0.014,0.164,0.321
2019,Dario Šarić,PF,5.7,12.5,0.454,14.6,0.551,0.326,0.089,0.05,0.087,0.449,0.511,0.383,0.73,0.959,0.014,0.182,0.348
2019,Darius Miller,SF,3.9,9.9,0.39,22.3,0.248,0.031,0.039,0.089,0.089,0.752,0.467,0.365,0.625,0.932,0.002,0.168,0.361
2019,Darren Collison,PG,5.2,11.1,0.467,15.2,0.706,0.25,0.064,0.085,0.307,0.294,0.492,0.407,0.319,0.734,0.002,0.325,0.54
2019,David Nwaba,SF,4.6,9.6,0.481,10.1,0.714,0.408,0.24,0.061,0.004,0.286,0.545,0.32,0.49,1,0.061,0.48,0.361
2019,Dāvis Bertāns,PF,4.5,10,0.45,21.8,0.254,0.073,0.071,0.057,0.053,0.746,0.513,0.429,0.831,0.986,0.02,0.139,0.596
2019,De'Aaron Fox,PG,7.1,15.6,0.458,11.6,0.789,0.279,0.254,0.118,0.139,0.211,0.482,0.371,0.172,0.523,0.039,0.129,0.3
2019,De'Anthony Melton,PG,3.7,9.4,0.391,13.7,0.629,0.281,0.156,0.102,0.09,0.371,0.441,0.305,0.338,1,0.031,0.274,0.385
2019,Deandre Ayton,C,8.4,14.3,0.585,6.7,0.995,0.478,0.217,0.154,0.146,0.005,0.588,0,0.711,NA,0.163,0.25,0
2019,DeAndre Jordan,C,5,7.8,0.641,2.1,1,0.814,0.161,0.016,0.009,0,0.641,NA,0.713,NA,0.437,NA,NA
2019,DeAndre Jordan,C,4.8,7.5,0.644,2,1,0.836,0.142,0.012,0.009,0,0.644,NA,0.74,NA,0.467,NA,NA
2019,DeAndre' Bembry,SG,5.1,11.5,0.446,9.8,0.719,0.484,0.159,0.06,0.016,0.281,0.508,0.289,0.484,0.94,0.093,0.277,0.271
2019,Delon Wright,PG,5.1,11.8,0.434,10.8,0.699,0.401,0.206,0.065,0.027,0.301,0.492,0.298,0.323,0.76,0.023,0.22,0.405
2019,DeMar DeRozan,SG,8.5,17.6,0.481,10.8,0.966,0.216,0.236,0.272,0.241,0.034,0.492,0.156,0.276,1,0.015,0.489,0.273
2019,DeMarre Carroll,PF,4.8,12.2,0.395,16.3,0.461,0.203,0.141,0.071,0.045,0.539,0.457,0.342,0.62,0.962,0.005,0.303,0.362
2019,Dennis Schröder,PG,7.1,17.2,0.414,14.1,0.67,0.251,0.145,0.17,0.104,0.33,0.45,0.341,0.165,0.798,0.001,0.135,0.388
2019,Dennis Smith Jr.,PG,6.6,15.5,0.428,12.7,0.68,0.385,0.102,0.068,0.126,0.32,0.477,0.322,0.251,0.642,0.051,0.087,0.333
2019,Derrick Favors,C,7.4,12.6,0.586,6.6,0.874,0.586,0.16,0.076,0.052,0.126,0.64,0.218,0.754,1,0.258,0.782,0.213
2019,Derrick Jones Jr.,SF,5,10.1,0.494,9,0.719,0.549,0.139,0.025,0.006,0.281,0.567,0.308,0.652,1,0.231,0.626,0.368
2019,Derrick Rose,PG,9.4,19.5,0.482,12.1,0.806,0.29,0.175,0.158,0.183,0.194,0.509,0.37,0.249,0.685,0.001,0.144,0.524
2019,Derrick White,PG,5.4,11.3,0.479,12.4,0.738,0.262,0.219,0.125,0.133,0.262,0.529,0.338,0.429,0.833,0.029,0.155,0.318
2019,Devin Booker,SG,9.4,20.2,0.467,14.6,0.67,0.229,0.135,0.19,0.116,0.33,0.536,0.326,0.295,0.578,0.015,0.07,0.345
2019,Devin Harris,PG,4.4,11.7,0.38,17.6,0.424,0.21,0.13,0.023,0.061,0.576,0.476,0.31,0.571,0.871,0,0.19,0.316
2019,Dewayne Dedmon,C,5.8,11.8,0.492,13.3,0.587,0.35,0.133,0.061,0.044,0.413,0.57,0.382,0.801,0.976,0.127,0.3,0.446
2019,Dirk Nowitzki,PF,6.1,17,0.359,20.9,0.455,0.011,0.064,0.144,0.237,0.545,0.415,0.312,0.817,1,0.005,0.098,0.35
2019,Domantas Sabonis,C,8.1,13.7,0.59,6.2,0.976,0.491,0.273,0.089,0.123,0.024,0.592,0.529,0.656,1,0.071,0.176,0.333
2019,Donovan Mitchell,SG,9.2,21.2,0.432,13.7,0.661,0.218,0.238,0.128,0.077,0.339,0.468,0.362,0.237,0.58,0.024,0.116,0.367
2019,Dorian Finney-Smith,SF,4.1,9.6,0.432,14.1,0.519,0.364,0.089,0.023,0.044,0.481,0.544,0.311,0.591,0.962,0.133,0.346,0.318
2019,Doug McDermott,SF,5.6,11.3,0.491,16.1,0.512,0.268,0.081,0.043,0.121,0.488,0.569,0.408,0.919,1,0.043,0.383,0.456
2019,Draymond Green,PF,3.3,7.4,0.445,13.4,0.609,0.358,0.135,0.066,0.05,0.391,0.549,0.285,0.702,0.936,0.064,0.133,0.455
2019,Dwight Powell,C,6.3,10.5,0.597,8.6,0.739,0.578,0.123,0.014,0.023,0.261,0.699,0.307,0.841,1,0.216,0.087,0.364
2019,Dwyane Wade,SG,7.9,18.3,0.433,13,0.728,0.246,0.168,0.203,0.111,0.272,0.472,0.33,0.333,0.547,0.019,0.268,0.429
2019,E'Twaun Moore,SG,6.3,13.1,0.481,13.3,0.669,0.211,0.256,0.13,0.073,0.331,0.506,0.432,0.694,0.921,0.002,0.324,0.333
2019,Ed Davis,C,4.6,7.5,0.616,2.3,0.993,0.798,0.189,0.003,0.003,0.007,0.62,0,0.602,NA,0.152,0,NA
2019,Ekpe Udoh,C,5.6,8.1,0.694,3.8,1,0.597,0.319,0.069,0.014,0,0.694,NA,0.72,NA,0.222,NA,NA
2019,Elie Okobo,PG,4.3,10.9,0.393,15.5,0.545,0.241,0.124,0.11,0.069,0.455,0.475,0.295,0.453,0.795,0.024,0.106,0.286
2019,Emmanuel Mudiay,PG,7.4,16.6,0.446,12.7,0.716,0.322,0.115,0.169,0.111,0.284,0.492,0.329,0.226,0.855,0.015,0.157,0.424
2019,Enes Freedom,C,8.2,15,0.549,4.7,0.95,0.66,0.202,0.059,0.029,0.05,0.562,0.294,0.499,0.9,0.038,0.029,1
2019,Eric Bledsoe,PG,7.4,15.4,0.484,12.9,0.612,0.383,0.124,0.065,0.04,0.388,0.582,0.329,0.329,0.589,0.015,0.143,0.278
2019,Eric Gordon,SG,6.4,15.6,0.409,18.3,0.36,0.198,0.134,0.018,0.01,0.64,0.497,0.36,0.435,0.875,0.007,0.112,0.373
2019,Ersan İlyasova,PF,4.9,11.1,0.438,13.8,0.58,0.354,0.115,0.058,0.052,0.42,0.493,0.363,0.697,1,0.013,0.244,0.333
2019,Evan Fournier,SG,6.6,15.1,0.438,15.7,0.579,0.206,0.148,0.105,0.121,0.421,0.509,0.34,0.508,0.856,0.011,0.178,0.388
2019,Evan Turner,PG,4.6,9.9,0.46,10.2,0.883,0.305,0.205,0.228,0.144,0.117,0.494,0.212,0.306,1,0.02,0.346,0.222
2019,Frank Jackson,PG,6,13.8,0.434,12.8,0.622,0.333,0.154,0.089,0.045,0.378,0.507,0.314,0.638,0.887,0.02,0.42,0.296
2019,Fred VanVleet,PG,5,12.3,0.41,16.6,0.507,0.255,0.08,0.05,0.122,0.493,0.441,0.378,0.284,0.759,0,0.189,0.482
2019,Garrett Temple,SG,3.7,8.7,0.422,16.7,0.465,0.221,0.083,0.079,0.081,0.535,0.515,0.341,0.636,0.933,0.026,0.386,0.382
2019,Gary Clark,PF,2.8,8.5,0.331,23.5,0.086,0.06,0.02,0.007,0,0.914,0.692,0.297,0.556,0.927,0.02,0.283,0.179
2019,Gary Harris,SG,5.9,14,0.424,13.6,0.62,0.295,0.155,0.088,0.082,0.38,0.476,0.339,0.606,0.89,0.052,0.256,0.371
2019,George Hill,PG,4.7,10.4,0.452,14.7,0.593,0.306,0.08,0.106,0.101,0.407,0.547,0.314,0.418,0.792,0.011,0.242,0.351
2019,Georges Niang,PF,6,12.6,0.475,16.7,0.42,0.16,0.182,0.061,0.017,0.58,0.566,0.41,0.512,0.953,0.006,0.4,0.381
2019,Gerald Green,SG,5.6,14.1,0.4,20.9,0.237,0.097,0.064,0.04,0.036,0.763,0.547,0.354,0.68,0.91,0.021,0.313,0.413
2019,Giannis Antetokounmpo,PF,11,19,0.578,7.7,0.837,0.573,0.152,0.051,0.063,0.163,0.641,0.256,0.472,0.673,0.246,0.044,0.222
2019,Gordon Hayward,PF,5.7,12.3,0.466,14.6,0.636,0.231,0.132,0.135,0.137,0.364,0.542,0.333,0.607,0.87,0.041,0.294,0.412
2019,Gorgui Dieng,C,6.6,13.2,0.501,12.8,0.851,0.279,0.103,0.172,0.297,0.149,0.53,0.339,0.741,0.947,0.08,0.625,0.429
2019,Hamidou Diallo,SG,5.1,11.3,0.455,6.3,0.855,0.624,0.145,0.061,0.024,0.145,0.504,0.167,0.592,1,0.139,0.833,0.2
2019,Harrison Barnes,PF-SF,6.1,14.6,0.42,14.9,0.571,0.195,0.212,0.096,0.067,0.429,0.439,0.395,0.506,0.868,0.031,0.297,0.45
2019,Harry Giles,PF,7.7,15.3,0.503,7.1,0.983,0.394,0.325,0.161,0.103,0.017,0.512,0,0.651,NA,0.124,0.333,0
2019,Hassan Whiteside,C,8.3,14.6,0.571,4.8,0.976,0.529,0.337,0.076,0.034,0.024,0.581,0.125,0.614,1,0.231,0.5,0.125
2019,Ian Clark,SG,5.6,14.2,0.394,17.6,0.473,0.133,0.17,0.086,0.084,0.527,0.47,0.327,0.576,0.848,0,0.243,0.367
2019,Iman Shumpert,SG,4.1,10.8,0.374,19.9,0.388,0.117,0.031,0.065,0.175,0.612,0.416,0.348,0.542,0.895,0.002,0.304,0.373
2019,Ish Smith,PG,5.9,14.1,0.419,13.6,0.724,0.194,0.241,0.127,0.162,0.276,0.455,0.326,0.106,0.705,0,0.2,0.444
2019,Ivica Zubac,C,7.3,13.1,0.559,3.4,1,0.62,0.322,0.034,0.024,0,0.559,NA,0.802,NA,0.251,NA,NA
2019,J.J. Redick,SG,6.8,15.5,0.44,20.9,0.411,0.081,0.045,0.045,0.241,0.589,0.502,0.397,0.83,0.95,0,0.129,0.397
2019,Jabari Parker,PF,7.7,15.6,0.493,11.8,0.74,0.364,0.148,0.088,0.139,0.26,0.556,0.313,0.484,0.869,0.128,0.241,0.383
2019,Jae Crowder,SF,5.3,13.2,0.399,18.7,0.345,0.202,0.056,0.023,0.064,0.655,0.527,0.331,0.869,0.942,0.031,0.239,0.352
2019,Jahlil Okafor,C,8.2,13.9,0.586,4.6,0.986,0.514,0.378,0.086,0.008,0.014,0.591,0.2,0.493,1,0.122,0,NA
2019,Jake Layman,SF,5.9,11.5,0.509,13.3,0.573,0.387,0.087,0.042,0.057,0.427,0.646,0.326,0.752,0.915,0.156,0.204,0.243
2019,Jakob Poeltl,C,5.3,8.2,0.645,2.9,1,0.7,0.248,0.041,0.01,0,0.645,NA,0.706,NA,0.107,NA,NA
2019,Jalen Brunson,PG,6,12.8,0.467,13.3,0.68,0.218,0.225,0.161,0.076,0.32,0.523,0.348,0.338,0.762,0.009,0.293,0.302
2019,Jamal Crawford,SG,5.2,13,0.397,19.6,0.539,0.043,0.068,0.178,0.249,0.461,0.453,0.332,0.112,0.507,0,0.178,0.25
2019,Jamal Murray,PG,7.5,17.3,0.437,15.1,0.647,0.184,0.16,0.169,0.134,0.353,0.476,0.367,0.526,0.684,0.025,0.089,0.568
2019,James Ennis III,SF,4,8.6,0.469,14.3,0.469,0.367,0.075,0.017,0.01,0.531,0.601,0.353,0.723,0.982,0.082,0.506,0.392
2019,James Harden,PG,10.6,24,0.442,16.4,0.461,0.235,0.166,0.042,0.018,0.539,0.528,0.368,0.105,0.161,0.012,0.079,0.358
2019,James Johnson,PF,5.1,11.7,0.433,13.2,0.607,0.314,0.187,0.069,0.037,0.393,0.496,0.336,0.518,0.86,0.069,0.282,0.381
2019,JaMychal Green,PF,6,12.5,0.483,13,0.63,0.345,0.134,0.055,0.097,0.37,0.53,0.403,0.623,0.958,0.092,0.278,0.449
2019,Jared Dudley,PF,3,7.1,0.423,18.2,0.368,0.209,0.079,0.025,0.054,0.632,0.545,0.351,0.875,1,0,0.205,0.452
2019,Jaren Jackson Jr.,PF,7.1,14,0.506,9.9,0.759,0.326,0.334,0.08,0.019,0.241,0.553,0.359,0.636,0.941,0.102,0.246,0.2
2019,Jarrett Allen,C,5.8,9.8,0.59,4.3,0.921,0.678,0.22,0.021,0.002,0.079,0.629,0.133,0.83,1,0.343,0.867,0.154
2019,JaVale McGee,C,8.6,13.8,0.624,4,0.981,0.637,0.262,0.058,0.025,0.019,0.634,0.083,0.779,1,0.337,0.083,0
2019,Jaylen Brown,SG,6.9,14.9,0.465,12.8,0.652,0.314,0.17,0.119,0.048,0.348,0.529,0.344,0.571,0.968,0.061,0.246,0.368
2019,Jayson Tatum,SF,6.8,15.2,0.45,13.6,0.7,0.261,0.133,0.137,0.169,0.3,0.483,0.373,0.497,0.853,0.07,0.273,0.341
2019,Jeff Green,PF,5.6,11.8,0.475,15.9,0.534,0.242,0.124,0.08,0.089,0.466,0.586,0.347,0.614,0.973,0.063,0.281,0.389
2019,Jerami Grant,PF,5.6,11.3,0.497,11.4,0.644,0.42,0.141,0.045,0.038,0.356,0.555,0.392,0.786,0.991,0.136,0.515,0.397
2019,Jeremy Lamb,SG,6.9,15.7,0.44,13.5,0.663,0.232,0.229,0.122,0.081,0.337,0.487,0.348,0.44,0.835,0.023,0.152,0.54
2019,Jeremy Lin,PG,6,13.6,0.44,13.4,0.654,0.312,0.139,0.118,0.085,0.346,0.517,0.294,0.29,0.745,0,0.144,0.37
2019,Jeremy Lin,PG,6.5,13.9,0.466,13.4,0.658,0.303,0.155,0.119,0.08,0.342,0.535,0.333,0.25,0.75,0,0.129,0.471
2019,Jerian Grant,PG,3.5,8.4,0.418,18.3,0.5,0.109,0.118,0.132,0.141,0.5,0.473,0.364,0.288,0.775,0.005,0.127,0.429
2019,Jimmy Butler,SF-SG,6.9,14.9,0.462,11.7,0.787,0.315,0.167,0.156,0.148,0.213,0.494,0.347,0.481,0.672,0.079,0.238,0.348
2019,Jimmy Butler,SF,6.8,14.7,0.461,11.5,0.802,0.319,0.166,0.154,0.163,0.198,0.491,0.338,0.51,0.72,0.079,0.23,0.294
2019,Joe Harris,SG,5.9,11.7,0.5,15.3,0.484,0.279,0.138,0.047,0.02,0.516,0.528,0.474,0.801,0.989,0.001,0.15,0.517
2019,Joe Ingles,PF,5,11.2,0.448,17.3,0.398,0.191,0.133,0.042,0.031,0.602,0.533,0.391,0.388,0.825,0.004,0.261,0.444
2019,Joel Embiid,C,9.7,20,0.484,11,0.781,0.345,0.209,0.137,0.09,0.219,0.535,0.3,0.487,0.924,0.1,0.038,0.4
2019,John Collins,PF,9.2,16.4,0.56,7.6,0.81,0.543,0.189,0.06,0.018,0.19,0.609,0.348,0.727,1,0.215,0.31,0.49
2019,Jonas Jerebko,PF,4.8,10.5,0.459,16.7,0.47,0.262,0.079,0.042,0.087,0.53,0.563,0.367,0.766,1,0.042,0.271,0.392
2019,Jonathan Isaac,PF,4.7,11,0.429,14.7,0.565,0.296,0.088,0.082,0.098,0.435,0.51,0.323,0.653,0.988,0.09,0.376,0.33
2019,Jonathon Simmons,SG-SF,4.5,11.8,0.38,13.1,0.703,0.24,0.257,0.094,0.111,0.297,0.427,0.269,0.4,0.714,0.043,0.231,0.333
2019,Jordan Bell,C,4.5,8.8,0.516,8.1,0.99,0.484,0.109,0.172,0.224,0.01,0.521,0,0.737,NA,0.198,0,NA
2019,Jordan Clarkson,SG,8.6,19.2,0.448,14.7,0.623,0.203,0.177,0.155,0.087,0.377,0.524,0.324,0.265,0.785,0.015,0.196,0.345
2019,Josh Hart,SG,4,9.7,0.407,17,0.409,0.261,0.063,0.058,0.028,0.591,0.511,0.336,0.722,0.924,0.034,0.234,0.375
2019,Josh Jackson,SG,6.3,15.2,0.413,11.7,0.732,0.319,0.208,0.096,0.109,0.268,0.445,0.324,0.478,0.89,0.077,0.289,0.277
2019,Josh Okogie,SG,4,10.4,0.386,14,0.577,0.315,0.118,0.057,0.087,0.423,0.464,0.279,0.654,0.95,0.081,0.34,0.315
2019,Josh Richardson,SG,6,14.5,0.412,16.5,0.552,0.176,0.125,0.131,0.12,0.448,0.458,0.357,0.436,0.878,0.027,0.154,0.366
2019,Jrue Holiday,SG,8.2,17.4,0.472,12.3,0.687,0.318,0.192,0.122,0.056,0.313,0.539,0.325,0.305,0.593,0.024,0.107,0.41
2019,Juancho Hernangómez,PF,3.7,8.3,0.439,15.8,0.424,0.296,0.092,0.013,0.022,0.576,0.541,0.365,0.722,0.985,0.051,0.293,0.321
2019,Julius Randle,PF,9.2,17.6,0.524,8.3,0.821,0.446,0.274,0.062,0.039,0.179,0.564,0.344,0.49,0.91,0.075,0.164,0.344
2019,Justin Holiday,SG,4.1,10.7,0.386,18.6,0.402,0.152,0.068,0.075,0.107,0.598,0.442,0.348,0.761,0.932,0.041,0.335,0.41
2019,Justin Jackson,SF,4.8,10.8,0.447,16.4,0.495,0.155,0.179,0.115,0.045,0.505,0.542,0.355,0.777,0.966,0.01,0.355,0.391
2019,Justin Jackson,SF,4.2,9.8,0.424,17.4,0.461,0.115,0.163,0.119,0.064,0.539,0.515,0.346,0.743,0.964,0.01,0.358,0.404
2019,Justise Winslow,SF,6,13.8,0.433,13,0.658,0.251,0.236,0.107,0.064,0.342,0.462,0.375,0.36,0.979,0.021,0.332,0.376
2019,Jusuf Nurkić,C,7.7,15.1,0.508,5.7,0.965,0.552,0.262,0.056,0.096,0.035,0.523,0.103,0.657,1,0.097,0.069,0
2019,Karl-Anthony Towns,C,9.6,18.6,0.518,11.4,0.73,0.297,0.289,0.068,0.076,0.27,0.562,0.4,0.584,0.93,0.086,0.115,0.415
2019,Kawhi Leonard,SF,9.9,19.9,0.496,13.3,0.733,0.249,0.147,0.188,0.149,0.267,0.542,0.371,0.283,0.67,0.05,0.166,0.42
2019,Kelly Olynyk,PF,5.2,11.2,0.463,16.5,0.434,0.246,0.113,0.037,0.037,0.566,0.604,0.354,0.696,0.982,0.027,0.219,0.371
2019,Kelly Oubre Jr.,SF,7,15.7,0.445,13.1,0.599,0.325,0.185,0.053,0.034,0.401,0.53,0.32,0.558,0.87,0.099,0.225,0.316
2019,Kemba Walker,PG,9.2,21.2,0.434,15.8,0.566,0.252,0.107,0.1,0.106,0.434,0.494,0.356,0.2,0.438,0,0.052,0.395
2019,Kent Bazemore,SG,6.1,15.1,0.402,15,0.566,0.279,0.109,0.078,0.1,0.434,0.465,0.32,0.478,0.844,0.023,0.353,0.34
2019,Kentavious Caldwell-Pope,SG,5.7,13.4,0.43,18.3,0.425,0.18,0.06,0.071,0.114,0.575,0.542,0.347,0.707,0.94,0.029,0.257,0.42
2019,Kevin Durant,SF,9.6,18.4,0.521,14.9,0.719,0.189,0.106,0.238,0.187,0.281,0.587,0.353,0.471,0.569,0.087,0.077,0.233
2019,Kevin Huerter,SG,4.8,11.5,0.419,16.8,0.463,0.193,0.142,0.096,0.032,0.537,0.457,0.385,0.504,0.772,0.037,0.19,0.418
2019,Kevin Knox,PF,5.6,15.2,0.37,15.2,0.602,0.221,0.149,0.102,0.13,0.398,0.387,0.343,0.479,0.896,0.028,0.203,0.365
2019,Kevon Looney,C,5.3,8.4,0.625,4.7,0.971,0.709,0.133,0.035,0.095,0.029,0.641,0.1,0.704,1,0.314,0.4,0
2019,Khem Birch,C,5.1,8.5,0.603,3.5,0.993,0.603,0.351,0.026,0.013,0.007,0.607,0,0.725,NA,0.272,0,NA
2019,Khris Middleton,SF,7.6,17.3,0.441,15.9,0.587,0.171,0.159,0.145,0.112,0.413,0.485,0.378,0.327,0.603,0.017,0.127,0.317
2019,Klay Thompson,SG,8.9,19,0.467,17.7,0.573,0.138,0.073,0.148,0.215,0.427,0.516,0.402,0.746,0.917,0.019,0.21,0.46
2019,Kyle Korver,SG-PF,5.4,13,0.416,22.5,0.28,0.033,0.029,0.052,0.166,0.72,0.467,0.397,0.921,0.993,0,0.256,0.483
